user_id,role,department,plan,tenure_months,logins_last_30d,session_length_min,patients_documented,features_adopted,ttfv_days,support_tickets,nps_score,adopted_patient_timeline,adopted_e_prescribing,adopted_care_gap_alerts,adopted_secure_messaging,adopted_lab_viewer,adopted_referral_tracker,adopted_voice_notes,adopted_analytics_dashboard,depth_patient_timeline,depth_e_prescribing,depth_care_gap_alerts,depth_secure_messaging,depth_voice_notes,depth_analytics_dashboard,cohort_month,power_user
CF01064,Nurse Practitioner,Emergency,Professional,2,12,19.9,36,4,9,1,55,1,1,0,1,0,0,1,0,9.2,5.9,0.0,7.9,4.5,0.0,2023-06-30,0
CF01065,Nurse Practitioner,Pediatrics,Professional,36,20,12.7,58,4,3,1,73,1,1,0,1,0,0,0,1,10.0,4.7,0.0,3.6,0.0,5.8,2023-06-30,1
CF01066,Care Coordinator,Oncology,Professional,4,17,9.9,48,5,18,0,34,1,1,1,1,0,0,1,0,10.0,5.5,7.2,8.7,6.5,0.0,2024-05-25,1
CF01067,Physician,Pediatrics,Professional,9,19,13.7,39,4,4,2,49,0,1,1,0,1,1,0,0,0.0,9.3,8.0,0.0,0.0,0.0,2023-10-28,1
CF01068,Care Coordinator,Pediatrics,Enterprise,21,15,15.1,16,6,1,0,78,1,1,1,1,1,0,0,1,10.0,8.6,3.9,3.3,0.0,4.3,2024-03-26,1
CF01069,Care Coordinator,Pediatrics,Starter,28,16,5.5,67,2,3,0,55,1,0,0,1,0,0,0,0,2.7,0.0,0.0,6.5,0.0,0.0,2024-02-25,0
CF01070,Nurse Practitioner,Oncology,Starter,1,6,27.2,20,3,2,0,-17,1,1,0,1,0,0,0,0,7.4,8.8,0.0,3.4,0.0,0.0,2023-03-02,0
CF01071,Registered Nurse,Oncology,Professional,3,16,13.1,29,6,5,2,65,1,1,1,1,0,1,1,0,3.7,6.6,2.7,9.1,8.3,0.0,2023-08-29,1
CF01072,Nurse Practitioner,Oncology,Professional,4,1,11.4,66,6,4,1,38,1,0,1,1,1,1,0,1,7.4,0.0,2.4,10.0,0.0,9.0,2024-01-26,0
CF01073,Nurse Practitioner,Cardiology,Starter,3,6,18.9,36,2,2,1,66,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3.7,0.0,0.0,2023-07-30,0
CF01074,Physician,Oncology,Professional,25,18,15.4,83,5,4,0,41,1,1,1,0,0,1,1,0,7.2,9.8,8.7,0.0,6.8,0.0,2023-01-01,1
CF01075,Registered Nurse,Emergency,Professional,9,12,23.8,79,4,1,1,26,1,1,1,1,0,0,0,0,5.5,7.6,8.4,3.8,0.0,0.0,2024-04-25,1
CF01076,Physician,Pediatrics,Enterprise,3,18,16.2,69,4,2,3,100,1,0,0,1,1,1,0,0,10.0,0.0,0.0,4.0,0.0,0.0,2023-06-30,1
CF01077,Care Coordinator,Primary Care,Enterprise,4,9,19.9,60,4,2,1,36,1,1,1,0,0,0,0,1,10.0,3.8,6.5,0.0,0.0,3.5,2024-03-26,1
CF01078,Nurse Practitioner,Oncology,Enterprise,10,25,18.4,70,4,2,1,26,1,0,1,1,0,0,1,0,9.8,0.0,4.6,6.7,4.0,0.0,2023-12-27,1
CF01079,Registered Nurse,Emergency,Starter,14,14,14.8,9,6,1,0,43,1,0,1,0,1,1,1,1,9.6,0.0,5.4,0.0,4.4,6.4,2023-01-31,1
CF01080,Registered Nurse,Emergency,Enterprise,1,17,16.6,58,6,18,2,77,1,1,1,1,0,0,1,1,8.8,4.0,4.7,8.9,10.0,4.4,2023-09-28,1
CF01081,Physician,Primary Care,Professional,26,16,15.2,48,2,2,2,61,1,0,0,0,1,0,0,0,7.1,0.0,0.0,0.0,0.0,0.0,2023-03-02,0
CF01082,Registered Nurse,Emergency,Starter,3,13,23.8,26,4,7,0,46,1,0,0,1,1,1,0,0,6.5,0.0,0.0,4.0,0.0,0.0,2024-05-25,1
CF01083,Care Coordinator,Primary Care,Enterprise,4,24,13.8,60,5,3,0,34,1,1,1,1,1,0,0,0,4.7,7.3,5.9,7.0,0.0,0.0,2023-01-31,1
CF01084,Physician,Emergency,Starter,2,12,10.6,6,6,3,0,89,1,1,1,1,1,1,0,0,5.1,2.7,5.1,5.2,0.0,0.0,2023-06-30,0
CF01085,Nurse Practitioner,Emergency,Professional,12,7,13.8,63,5,5,0,12,1,0,0,1,0,1,1,1,9.4,0.0,0.0,0.3,7.5,3.7,2023-06-30,0
CF01086,Physician,Cardiology,Professional,11,13,19.2,71,3,2,1,56,1,0,1,0,1,0,0,0,6.3,0.0,4.2,0.0,0.0,0.0,2024-05-25,0
CF01087,Nurse Practitioner,Cardiology,Enterprise,7,23,20.2,29,6,18,1,24,1,1,1,1,1,0,0,1,8.6,9.0,5.8,10.0,0.0,6.3,2024-04-25,1
CF01088,Physician,Cardiology,Professional,5,17,21.4,48,4,17,0,55,1,1,1,0,1,0,0,0,5.1,6.2,4.8,0.0,0.0,0.0,2023-12-27,0
CF01089,Nurse Practitioner,Emergency,Enterprise,20,15,9.8,86,3,2,1,58,1,0,1,0,0,1,0,0,10.0,0.0,6.5,0.0,0.0,0.0,2023-05-01,0
CF01090,Physician,Cardiology,Starter,36,14,15.4,43,4,2,0,53,0,1,0,0,1,1,0,1,0.0,5.0,0.0,0.0,0.0,10.0,2023-03-02,1
CF01091,Care Coordinator,Emergency,Starter,9,12,12.8,14,7,5,0,18,1,1,1,1,1,1,0,1,6.9,7.9,3.8,8.8,0.0,2.8,2023-05-31,0
CF01092,Registered Nurse,Cardiology,Starter,5,14,12.1,15,5,3,1,22,1,1,1,1,0,1,0,0,10.0,6.6,2.3,9.4,0.0,0.0,2023-11-27,0
CF01093,Registered Nurse,Pediatrics,Professional,6,6,16.8,62,4,1,0,1,1,0,1,0,1,1,0,0,8.7,0.0,3.1,0.0,0.0,0.0,2023-04-01,1
CF01094,Physician,Pediatrics,Professional,4,10,4.1,81,6,4,0,31,1,1,1,1,1,0,1,0,10.0,7.5,4.4,10.0,9.8,0.0,2023-03-02,0
CF01095,Nurse Practitioner,Emergency,Starter,6,14,15.5,13,5,2,0,16,0,1,1,1,0,1,1,0,0.0,10.0,1.9,9.9,1.4,0.0,2023-01-31,0
CF01096,Physician,Primary Care,Starter,2,10,14.7,36,3,8,0,33,1,1,0,0,0,0,0,1,6.0,3.8,0.0,0.0,0.0,3.4,2023-03-02,1
CF01097,Nurse Practitioner,Pediatrics,Professional,8,16,7.3,29,6,1,1,26,1,1,1,1,0,1,0,1,10.0,4.1,3.8,7.0,0.0,3.9,2023-01-01,0
CF01098,Registered Nurse,Emergency,Professional,19,24,15.3,39,5,5,0,56,1,1,1,1,0,1,0,0,9.3,10.0,7.2,3.9,0.0,0.0,2023-08-29,1
CF01099,Physician,Emergency,Professional,17,12,25.0,51,4,12,2,50,1,1,0,0,1,1,0,0,9.5,4.7,0.0,0.0,0.0,0.0,2023-09-28,0
CF01100,Registered Nurse,Pediatrics,Professional,3,15,13.5,44,4,11,1,67,1,1,0,0,1,1,0,0,9.9,6.0,0.0,0.0,0.0,0.0,2024-04-25,1
CF01101,Care Coordinator,Pediatrics,Enterprise,17,14,21.4,41,6,1,1,79,1,1,1,0,1,1,0,1,8.0,5.6,7.3,0.0,0.0,6.8,2023-07-30,1
CF01102,Physician,Oncology,Professional,1,11,14.5,87,3,1,0,39,1,1,1,0,0,0,0,0,6.3,4.5,6.0,0.0,0.0,0.0,2024-01-26,0
CF01103,Care Coordinator,Pediatrics,Professional,9,14,11.0,42,5,6,1,71,1,0,1,1,0,1,0,1,8.4,0.0,5.6,5.7,0.0,2.5,2023-04-01,0
CF01104,Physician,Oncology,Starter,1,4,8.4,31,4,6,2,56,1,1,1,0,1,0,0,0,2.7,3.4,3.2,0.0,0.0,0.0,2023-03-02,0
CF01105,Registered Nurse,Primary Care,Starter,1,1,11.5,57,4,5,0,7,1,0,1,1,1,0,0,0,7.3,0.0,7.4,7.1,0.0,0.0,2023-12-27,0
CF01106,Physician,Oncology,Starter,5,18,21.6,35,3,1,1,73,1,1,0,1,0,0,0,0,9.9,5.3,0.0,9.5,0.0,0.0,2024-05-25,0
CF01107,Physician,Cardiology,Starter,16,10,18.7,31,3,7,0,21,1,0,0,1,1,0,0,0,6.5,0.0,0.0,6.6,0.0,0.0,2023-11-27,0
CF01108,Care Coordinator,Emergency,Starter,7,16,9.6,54,5,8,0,40,1,1,1,1,0,0,0,1,10.0,9.4,4.5,9.5,0.0,5.7,2024-01-26,1
CF01109,Nurse Practitioner,Cardiology,Starter,3,12,19.8,14,6,2,1,73,1,1,1,1,1,0,1,0,6.2,5.8,5.8,3.9,5.3,0.0,2023-01-01,1
CF01110,Physician,Emergency,Professional,11,15,15.1,60,5,3,3,39,1,1,1,1,0,0,1,0,4.8,8.5,5.7,5.0,4.7,0.0,2023-05-01,1
CF01111,Nurse Practitioner,Cardiology,Starter,3,14,9.7,55,5,3,0,64,1,0,1,0,1,0,1,1,8.6,0.0,2.3,0.0,6.1,3.9,2023-04-01,1
CF01112,Physician,Pediatrics,Enterprise,3,21,20.4,68,4,5,0,44,0,1,1,1,0,0,1,0,0.0,7.8,4.9,10.0,7.3,0.0,2023-07-30,1
CF01113,Nurse Practitioner,Primary Care,Professional,3,8,10.4,41,5,1,1,37,1,0,1,0,0,1,1,1,9.0,0.0,2.9,0.0,2.4,4.5,2023-09-28,0
CF01114,Care Coordinator,Cardiology,Starter,6,17,4.5,35,4,4,0,68,1,1,0,1,0,1,0,0,5.5,5.4,0.0,3.2,0.0,0.0,2023-08-29,0
CF01115,Registered Nurse,Pediatrics,Starter,20,6,21.5,1,2,1,0,35,1,1,0,0,0,0,0,0,8.5,2.0,0.0,0.0,0.0,0.0,2023-10-28,0
CF01116,Physician,Emergency,Starter,5,12,3.0,32,3,1,1,66,1,0,0,0,1,0,1,0,7.4,0.0,0.0,0.0,6.0,0.0,2023-04-01,0
CF01117,Nurse Practitioner,Primary Care,Starter,5,23,17.0,41,3,4,0,76,1,0,0,1,1,0,0,0,7.8,0.0,0.0,4.0,0.0,0.0,2023-06-30,1
CF01118,Registered Nurse,Oncology,Professional,1,14,6.8,62,4,1,1,65,1,1,0,1,1,0,0,0,9.8,7.7,0.0,10.0,0.0,0.0,2023-03-02,0
CF01119,Nurse Practitioner,Primary Care,Starter,18,19,13.7,38,6,11,1,55,1,1,1,1,1,1,0,0,5.2,3.9,7.3,10.0,0.0,0.0,2024-04-25,0
CF01120,Care Coordinator,Pediatrics,Starter,1,9,12.7,27,3,2,2,28,1,1,0,0,0,0,0,1,6.7,3.0,0.0,0.0,0.0,7.2,2024-04-25,0
CF01121,Physician,Emergency,Professional,8,17,13.2,28,4,4,1,36,1,0,0,1,1,0,1,0,10.0,0.0,0.0,7.6,8.1,0.0,2023-12-27,1
CF01122,Registered Nurse,Emergency,Professional,19,14,2.9,44,5,2,0,54,1,1,0,1,1,0,1,0,10.0,3.2,0.0,6.2,5.1,0.0,2023-01-31,1
CF01123,Nurse Practitioner,Cardiology,Professional,3,16,15.2,48,6,1,0,62,1,1,0,1,1,1,0,1,9.2,6.5,0.0,3.4,0.0,3.7,2023-05-31,1
CF01124,Registered Nurse,Emergency,Professional,18,10,15.6,69,4,4,1,18,1,0,1,1,0,1,0,0,4.6,0.0,4.1,2.9,0.0,0.0,2023-08-29,0
CF01125,Care Coordinator,Cardiology,Professional,9,10,10.5,45,2,1,2,40,0,1,0,1,0,0,0,0,0.0,5.7,0.0,4.9,0.0,0.0,2024-04-25,0
CF01126,Registered Nurse,Emergency,Starter,1,13,13.4,25,4,10,2,43,1,0,0,0,1,1,0,1,6.1,0.0,0.0,0.0,0.0,9.8,2023-01-31,1
CF01127,Physician,Pediatrics,Professional,3,6,21.7,43,6,7,1,70,1,0,1,1,1,1,0,1,6.6,0.0,7.5,9.7,0.0,0.0,2023-05-31,0
CF01128,Care Coordinator,Emergency,Professional,15,10,11.6,35,6,3,1,47,1,1,1,1,1,0,1,0,3.5,5.7,8.2,5.0,4.1,0.0,2023-08-29,1
CF01129,Physician,Emergency,Starter,2,14,15.4,30,6,2,0,19,1,1,1,1,1,1,0,0,1.9,7.9,9.7,7.6,0.0,0.0,2023-12-27,1
CF01130,Physician,Primary Care,Enterprise,2,14,11.0,11,5,1,0,60,1,1,0,0,1,1,1,0,10.0,7.7,0.0,0.0,6.7,0.0,2023-07-30,1
CF01131,Physician,Oncology,Starter,3,7,16.1,3,3,3,0,23,0,0,1,1,0,0,1,0,0.0,0.0,10.0,10.0,8.2,0.0,2024-04-25,1
CF01132,Nurse Practitioner,Oncology,Starter,36,6,17.6,11,4,8,2,27,1,0,0,1,1,0,0,1,3.5,0.0,0.0,9.1,0.0,4.2,2023-06-30,0
CF01133,Care Coordinator,Primary Care,Starter,5,12,28.5,44,3,2,1,51,1,0,0,1,1,0,0,0,6.2,0.0,0.0,9.0,0.0,0.0,2023-10-28,0
CF01134,Registered Nurse,Emergency,Professional,5,12,21.2,43,7,5,2,100,1,1,1,1,1,1,1,0,7.5,10.0,2.3,0.7,7.0,0.0,2024-01-26,1
CF01135,Physician,Cardiology,Enterprise,13,18,20.4,58,5,3,1,100,1,0,1,1,1,0,0,1,6.2,0.0,7.1,5.8,0.0,4.8,2023-06-30,1
CF01136,Physician,Pediatrics,Professional,9,13,24.2,68,5,1,1,20,1,1,0,1,1,0,1,0,8.7,7.7,0.0,7.5,5.3,0.0,2023-01-01,1
CF01137,Nurse Practitioner,Pediatrics,Starter,10,20,8.0,14,6,1,1,96,1,1,1,1,1,1,0,0,6.1,10.0,7.8,6.6,0.0,0.0,2023-10-28,1
CF01138,Registered Nurse,Oncology,Professional,3,12,22.2,67,5,3,1,15,1,1,1,0,0,1,0,1,3.9,4.5,6.1,0.0,0.0,4.3,2023-03-02,1
CF01139,Nurse Practitioner,Emergency,Enterprise,14,7,14.6,62,6,2,1,48,1,1,1,1,0,1,1,0,6.6,9.3,9.8,9.6,4.4,0.0,2023-09-28,0
CF01140,Nurse Practitioner,Pediatrics,Starter,22,12,10.2,21,6,9,2,28,1,1,1,0,1,0,1,1,8.2,0.0,5.6,0.0,1.0,7.9,2023-06-30,1
CF01141,Care Coordinator,Primary Care,Professional,7,14,22.3,74,8,6,0,79,1,1,1,1,1,1,1,1,5.1,3.8,5.0,4.2,6.3,5.3,2023-01-31,1
CF01142,Care Coordinator,Primary Care,Professional,9,15,17.2,17,6,1,1,39,1,1,1,1,1,1,0,0,9.3,0.9,5.6,5.6,0.0,0.0,2023-08-29,1
CF01143,Physician,Emergency,Starter,12,3,21.7,13,4,1,2,64,1,0,0,1,1,1,0,0,9.7,0.0,0.0,4.2,0.0,0.0,2024-01-26,0
CF01144,Physician,Primary Care,Starter,8,17,5.3,31,4,1,2,31,1,1,0,1,0,0,0,1,8.6,5.9,0.0,9.3,0.0,1.4,2024-03-26,1
CF01145,Nurse Practitioner,Cardiology,Professional,1,14,17.5,53,5,4,2,46,1,0,1,1,1,0,1,0,8.8,0.0,2.9,7.8,6.1,0.0,2024-05-25,1
CF01146,Registered Nurse,Pediatrics,Starter,2,11,10.7,31,6,3,1,27,1,1,1,1,1,1,0,0,6.8,4.3,2.8,9.8,0.0,0.0,2023-04-01,0
CF01147,Nurse Practitioner,Emergency,Starter,25,3,12.3,0,5,1,0,38,1,1,1,1,0,1,0,0,8.4,10.0,8.4,7.0,0.0,0.0,2023-12-27,0
CF01148,Physician,Oncology,Professional,14,16,4.6,39,5,1,0,35,1,0,1,1,0,0,1,1,5.5,0.0,5.1,4.1,6.3,7.3,2023-12-27,1
CF01149,Nurse Practitioner,Cardiology,Enterprise,21,17,23.4,53,5,2,1,100,1,1,1,1,0,0,1,0,1.8,8.0,9.5,6.6,6.9,0.0,2023-11-27,1
CF01150,Nurse Practitioner,Oncology,Starter,21,18,15.1,85,3,1,3,77,1,0,0,0,1,0,1,0,5.3,0.0,0.0,0.0,5.8,0.0,2023-08-29,0
CF01151,Nurse Practitioner,Primary Care,Starter,10,9,8.0,62,4,1,1,67,1,0,0,0,1,1,1,0,10.0,0.0,0.0,0.0,5.5,0.0,2023-07-30,0
CF01152,Nurse Practitioner,Pediatrics,Professional,23,8,7.9,47,5,3,1,100,1,1,1,0,1,1,0,0,10.0,6.8,9.1,0.0,0.0,0.0,2023-05-31,0
CF01153,Registered Nurse,Primary Care,Enterprise,4,18,12.7,33,4,1,1,55,1,1,0,1,0,0,0,1,5.0,5.9,0.0,9.3,0.0,4.8,2023-01-31,0
CF01154,Physician,Primary Care,Starter,8,7,22.1,42,5,6,0,25,1,1,1,1,1,0,0,0,6.5,5.5,7.2,5.8,0.0,0.0,2023-12-27,0
CF01155,Nurse Practitioner,Cardiology,Professional,8,16,15.3,22,6,2,1,31,1,1,1,1,0,0,1,1,5.5,5.6,8.1,4.0,9.8,7.8,2024-04-25,1
CF01156,Care Coordinator,Cardiology,Starter,12,6,11.9,39,4,6,1,7,1,1,0,1,0,1,0,0,4.1,1.6,0.0,5.0,0.0,0.0,2024-03-26,0
CF01157,Registered Nurse,Pediatrics,Professional,14,13,18.8,52,3,6,0,43,1,1,0,0,0,0,0,1,6.5,7.2,0.0,0.0,0.0,9.0,2024-02-25,1
CF01158,Care Coordinator,Emergency,Starter,2,10,14.0,27,2,7,0,48,1,1,0,0,0,0,0,0,9.0,6.4,0.0,0.0,0.0,0.0,2023-01-31,0
CF01159,Nurse Practitioner,Pediatrics,Professional,12,14,17.3,50,4,4,0,27,0,0,1,1,1,1,0,0,0.0,0.0,9.8,5.9,0.0,0.0,2023-04-01,1
CF01160,Registered Nurse,Emergency,Starter,31,9,18.3,28,3,2,0,47,1,1,0,0,0,0,0,1,6.4,7.6,0.0,0.0,0.0,4.8,2024-02-25,0
CF01161,Nurse Practitioner,Emergency,Professional,19,10,17.9,34,6,4,0,53,1,0,0,1,1,1,1,1,1.9,0.0,0.0,8.7,7.0,7.6,2023-06-30,0
CF01162,Registered Nurse,Cardiology,Starter,7,11,19.1,65,3,3,1,27,1,1,0,1,0,0,0,0,10.0,4.9,0.0,5.5,0.0,0.0,2023-09-28,0
CF01163,Physician,Emergency,Starter,21,8,6.9,46,4,9,1,15,1,0,0,1,1,1,0,0,4.1,0.0,0.0,10.0,0.0,0.0,2023-12-27,0
CF01164,Physician,Oncology,Starter,5,12,14.3,29,4,2,1,46,1,1,0,1,0,0,0,1,7.1,9.2,0.0,4.3,0.0,4.0,2023-04-01,0
CF01165,Registered Nurse,Primary Care,Starter,9,10,11.8,20,4,2,1,39,1,0,1,1,1,0,0,0,9.1,0.0,9.2,0.0,0.0,0.0,2023-08-29,0
CF01166,Physician,Pediatrics,Starter,4,0,14.5,38,5,5,0,22,1,1,0,1,1,1,0,0,7.5,8.7,0.0,4.3,0.0,0.0,2024-05-25,0
CF01167,Registered Nurse,Cardiology,Starter,28,11,13.7,46,4,9,1,6,1,0,0,1,1,0,1,0,9.1,0.0,0.0,7.9,0.2,0.0,2024-04-25,1
CF01168,Care Coordinator,Pediatrics,Professional,7,21,12.2,62,6,1,2,87,1,1,1,0,1,0,1,1,1.5,5.2,7.2,0.0,3.8,3.3,2023-08-29,1
CF01169,Nurse Practitioner,Pediatrics,Professional,9,15,13.9,74,6,6,0,69,1,1,1,1,1,0,1,0,5.1,3.6,7.1,8.4,8.7,0.0,2024-05-25,1
CF01170,Physician,Pediatrics,Enterprise,7,20,23.5,64,6,3,0,48,1,1,1,0,1,1,1,0,5.9,6.4,5.2,0.0,10.0,0.0,2023-03-02,1
CF01171,Care Coordinator,Pediatrics,Professional,9,16,12.7,23,7,4,0,33,1,1,1,1,1,1,0,1,3.9,10.0,5.1,10.0,0.0,5.6,2023-10-28,1
CF01172,Physician,Cardiology,Professional,20,12,8.6,85,7,5,1,66,1,1,1,1,1,1,0,1,3.4,10.0,8.4,5.4,0.0,5.1,2023-08-29,1
CF01173,Registered Nurse,Oncology,Professional,14,8,19.4,68,5,7,0,37,1,0,1,1,1,0,1,0,9.5,0.0,7.9,9.6,1.7,0.0,2023-07-30,1
CF01174,Registered Nurse,Primary Care,Enterprise,16,21,23.7,71,6,1,1,64,1,1,1,1,1,0,1,0,4.4,8.0,3.8,7.5,9.2,0.0,2023-06-30,1
CF01175,Physician,Emergency,Professional,24,19,14.4,71,4,14,1,0,1,1,1,0,1,0,0,0,10.0,9.1,3.8,0.0,0.0,0.0,2024-04-25,0
CF01176,Physician,Cardiology,Starter,15,14,14.7,5,4,1,1,47,1,1,0,1,1,0,0,0,9.2,3.3,0.0,10.0,0.0,0.0,2024-05-25,1
CF01177,Registered Nurse,Pediatrics,Professional,19,16,11.0,37,4,2,2,69,1,1,1,1,0,0,0,0,6.4,5.3,6.1,10.0,0.0,0.0,2023-04-01,0
CF01178,Nurse Practitioner,Primary Care,Starter,7,13,12.8,25,5,5,1,67,1,1,0,1,1,0,1,0,3.5,5.4,0.0,2.7,2.6,0.0,2024-03-26,0
CF01179,Physician,Pediatrics,Professional,3,14,22.5,68,3,1,2,61,1,1,0,1,0,0,0,0,5.8,1.7,0.0,9.2,0.0,0.0,2023-05-01,1
CF01180,Nurse Practitioner,Primary Care,Starter,3,12,18.7,12,4,1,0,60,1,0,1,1,0,0,0,1,5.2,0.0,6.4,8.7,0.0,5.4,2023-06-30,1
CF01181,Physician,Cardiology,Professional,25,14,16.8,38,6,2,1,57,1,1,1,1,1,0,1,0,5.7,4.8,0.9,3.7,0.9,0.0,2023-05-01,1
CF01182,Nurse Practitioner,Pediatrics,Starter,4,13,12.3,65,5,3,1,44,1,1,1,1,1,0,0,0,5.0,5.1,3.4,4.7,0.0,0.0,2023-05-01,0
CF01183,Care Coordinator,Emergency,Enterprise,9,12,8.4,68,5,3,1,51,0,0,1,1,1,0,1,1,0.0,0.0,6.6,6.4,3.5,3.3,2023-06-30,1
CF01184,Registered Nurse,Oncology,Starter,3,8,15.8,27,5,4,0,0,1,1,0,0,1,1,0,1,6.3,0.3,0.0,0.0,0.0,0.0,2024-05-25,1
CF01185,Registered Nurse,Cardiology,Professional,21,17,18.7,82,4,6,1,27,1,0,1,1,1,0,0,0,7.1,0.0,5.7,9.4,0.0,0.0,2023-01-01,1
CF01186,Physician,Cardiology,Professional,29,12,22.2,19,3,3,1,57,1,0,0,1,0,1,0,0,7.2,0.0,0.0,9.8,0.0,0.0,2024-04-25,0
CF01187,Nurse Practitioner,Oncology,Starter,18,0,25.8,44,3,3,0,-2,0,1,1,0,1,0,0,0,0.0,7.0,6.0,0.0,0.0,0.0,2023-01-31,0
CF01188,Nurse Practitioner,Cardiology,Professional,1,15,18.2,40,6,1,0,76,1,1,0,1,1,1,1,0,10.0,7.7,0.0,0.0,6.9,0.0,2024-04-25,1
CF01189,Registered Nurse,Oncology,Starter,7,0,19.6,45,4,2,1,61,1,1,0,1,1,0,0,0,7.0,5.4,0.0,4.5,0.0,0.0,2023-10-28,0
CF01190,Physician,Oncology,Starter,7,20,7.4,29,3,8,2,13,0,0,1,0,0,1,1,0,0.0,0.0,5.3,0.0,3.5,0.0,2023-09-28,0
CF01191,Nurse Practitioner,Cardiology,Starter,9,14,21.1,18,5,4,1,61,1,0,1,1,1,1,0,0,6.6,0.0,10.0,7.4,0.0,0.0,2024-01-26,0
CF01192,Registered Nurse,Cardiology,Starter,3,14,19.1,39,2,2,1,34,1,0,0,0,0,1,0,0,9.4,0.0,0.0,0.0,0.0,0.0,2023-06-30,1
CF01193,Nurse Practitioner,Primary Care,Professional,6,11,24.0,19,6,4,0,85,1,1,1,1,1,1,0,0,9.0,6.4,8.3,10.0,0.0,0.0,2023-03-02,0
CF01194,Physician,Pediatrics,Starter,14,6,18.0,45,2,1,0,27,1,1,0,0,0,0,0,0,7.3,9.4,0.0,0.0,0.0,0.0,2024-01-26,0
CF01195,Nurse Practitioner,Emergency,Starter,36,10,16.7,28,1,1,1,68,1,0,0,0,0,0,0,0,6.6,0.0,0.0,0.0,0.0,0.0,2023-08-29,0
CF01196,Physician,Pediatrics,Starter,13,11,22.7,53,6,7,1,12,1,1,1,1,1,1,0,0,8.4,7.2,3.0,10.0,0.0,0.0,2024-05-25,1
CF01197,Registered Nurse,Emergency,Enterprise,22,13,14.1,46,5,3,3,32,1,1,0,1,1,1,0,0,10.0,7.1,0.0,4.7,0.0,0.0,2023-12-27,1
CF01198,Physician,Pediatrics,Professional,6,15,19.8,32,5,15,1,0,1,1,1,0,0,1,0,1,6.2,10.0,4.7,0.0,0.0,2.9,2023-11-27,0
CF01199,Physician,Pediatrics,Professional,9,17,22.4,53,4,3,0,54,1,0,0,1,1,1,0,0,8.4,0.0,0.0,9.3,0.0,0.0,2023-07-30,1
CF01200,Physician,Primary Care,Professional,27,17,11.4,69,3,2,0,22,0,1,1,0,1,0,0,0,0.0,4.0,3.4,0.0,0.0,0.0,2023-08-29,1
CF01201,Care Coordinator,Primary Care,Enterprise,1,12,11.3,14,3,5,0,90,1,1,0,0,0,0,0,1,5.9,5.4,0.0,0.0,0.0,1.2,2023-09-28,0
CF01202,Physician,Emergency,Professional,3,4,18.6,47,5,6,0,14,1,1,1,0,1,1,0,0,8.5,7.3,7.1,0.0,0.0,0.0,2023-12-27,0
CF01203,Registered Nurse,Cardiology,Professional,1,14,16.8,57,4,6,1,65,1,0,1,1,1,0,0,0,3.4,0.0,4.4,6.5,0.0,0.0,2024-01-26,0
CF01204,Registered Nurse,Emergency,Starter,1,8,17.6,7,4,2,1,56,1,0,1,1,1,0,0,0,3.2,0.0,7.8,3.3,0.0,0.0,2024-02-25,0
CF01205,Registered Nurse,Oncology,Professional,2,16,19.8,27,6,1,0,33,1,1,1,1,1,1,0,0,7.9,3.0,4.1,9.1,0.0,0.0,2023-09-28,1
CF01206,Physician,Pediatrics,Enterprise,3,25,13.5,67,6,3,1,56,1,1,1,1,0,1,0,1,2.7,10.0,10.0,8.5,0.0,5.6,2023-10-28,1
CF01207,Physician,Pediatrics,Professional,5,22,18.0,28,5,6,0,100,1,1,1,1,0,0,0,1,6.5,5.2,5.9,8.4,0.0,3.7,2023-06-30,1
CF01208,Nurse Practitioner,Pediatrics,Professional,8,15,22.6,32,3,1,1,39,1,0,1,0,1,0,0,0,10.0,0.0,2.6,0.0,0.0,0.0,2024-01-26,0
CF01209,Registered Nurse,Oncology,Enterprise,8,22,16.0,89,6,5,0,81,1,1,0,1,1,0,1,1,8.5,5.5,0.0,9.5,2.1,5.6,2023-05-01,1
CF01210,Care Coordinator,Emergency,Starter,12,19,12.4,16,4,11,1,62,1,1,0,0,1,1,0,0,10.0,3.6,0.0,0.0,0.0,0.0,2023-07-30,0
CF01211,Physician,Cardiology,Starter,30,11,7.5,18,4,7,0,49,1,1,0,1,1,0,0,0,10.0,3.2,0.0,3.4,0.0,0.0,2023-06-30,0
CF01212,Care Coordinator,Pediatrics,Professional,7,15,20.8,0,5,1,1,6,1,1,0,1,0,0,1,1,5.4,6.4,0.0,9.6,2.7,10.0,2024-02-25,1
CF01213,Registered Nurse,Oncology,Enterprise,17,21,29.5,33,4,4,1,45,1,1,0,0,1,1,0,0,7.1,4.7,0.0,0.0,0.0,0.0,2024-02-25,1
CF01214,Registered Nurse,Emergency,Starter,1,11,6.0,10,5,4,1,48,1,1,0,1,1,0,1,0,7.9,10.0,0.0,5.1,5.2,0.0,2023-06-30,1
CF01215,Care Coordinator,Pediatrics,Starter,32,9,18.5,69,6,2,2,65,1,1,1,1,1,1,0,0,9.7,0.0,10.0,5.5,0.0,0.0,2023-05-31,1
CF01216,Registered Nurse,Oncology,Starter,10,7,19.3,59,5,1,1,24,1,1,0,1,1,0,0,1,10.0,7.2,0.0,10.0,0.0,0.8,2023-09-28,1
CF01217,Registered Nurse,Pediatrics,Professional,22,14,12.8,20,3,1,0,6,1,1,1,0,0,0,0,0,9.2,4.5,4.2,0.0,0.0,0.0,2023-01-01,0
